ID,name,longitude,latitude,address,region,country
184,16.7180177,42.9609767,Vela Luka,Dubrovnik-Neretva County,Croatia
185,14.6927906,45.1737049,Crikvenica,Primorje-Gorski Kotar County,Croatia
186,13.6417282,45.0807411,Grad Rovinj,Istria County,Croatia
188,14.2530932,45.2388503,Mošćenička Draga,Primorje-Gorski Kotar County,Croatia
193,56.2608449,25.6077354,Sayh Al Diyar,Musandam Governorate,Oman
189,14.7607367,44.7562894,Town of Rab,Primorje-Gorski Kotar County,Croatia
213,18.5460128,59.2877529,Strömma,Stockholm County,Sweden
279,-59.6184184,13.0977832,Bridgetown,Saint Michael,Barbados
219,-64.7853167,32.2942679,City of Hamilton,HM 11,Bermuda
223,6.0093091,49.5611874,Reckange-sur-Mess,Canton Esch-sur-Alzette,Luxembourg
214,121.5636796,25.0375198,Taipei,110,Taiwan
218,-81.3807776,19.2953549,George Town,KY1-9000,Cayman Islands
243,4.3181187,50.811795,Forest - Vorst,Brussels-Capital,Belgium
271,-15.4445131,27.9049541,Agüimes,Canary Islands,Spain
249,4.3338445,50.8035441,Uccle - Ukkel,Brussels-Capital,Belgium
265,-85.34586937147208,10.5061425,Hacienda Ciruelas,Cantón Bagaces,Costa Rica
225,-13.5602184,29.0592518,Teguise,Canary Islands,Spain
272,-13.6139122,29.0017041,San Bartolomé,Canary Islands,Spain
217,134.4766767,7.343275,Koror,Unknown region,Palau
322,-63.10424365597148,18.0339338,Simpson Bay,Unknown region,Sint Maarten
297,128.7260798,36.5634886,Andong-si,36689,South Korea
302,-84.9321826,9.819041,Paquera,Cantón Puntarenas,Costa Rica
303,-85.7198166,10.4145696,Tempate,Cantón Santa Cruz,Costa Rica
317,-1.6440089,42.8181992,Pamplona,Iruñerria / Comarca de Pamplona,Spain
316,-16.717,28.0526298,Los Cristianos,Canary Islands,Spain
333,13.6063472,45.1490782,Vrsar,Istria County,Croatia
346,14.4694111,44.5316056,Mali Lošinj,Primorje-Gorski Kotar County,Croatia
286,-68.9309263,12.1176488,,0000 NA,Curacao
329,18.2280317,46.0765092,Pécs,Southern Transdanubia,Hungary
330,18.9825043,46.5230265,Kalocsa,South Great Plain,Hungary
347,16.4399659,43.5116383,Split,Grad Split,Croatia
343,29.6413365,36.1993752,Kaş,Mediterranean Region,Turkey
348,15.9772795,45.8130967,City of Zagreb,10000,Croatia
381,-13.7642134,28.9528697,Yaiza,Canary Islands,Spain
358,14.631247,45.0195884,Punat,Primorje-Gorski Kotar County,Croatia
384,-1.6745719,42.83565,Berriozar,Metropolialdea / Área Metropolitana,Spain
362,55.4112979,-4.6193716,Bel Ombre,Unknown region,Seychelles
378,121.0211226,14.5567949,Makati,Metro Manila,Philippines
406,-4.7391371,54.077268,Port Saint Mary,Rushen,Isle of Man
366,13.5684485,45.5284919,Piran / Pirano,Upravna enota Piran / Unità amministrativa Pirano,Slovenia
463,7.4276832,43.7323492,Monaco,98000,Monaco
440,15.2353257,44.1168594,Zadar,Zadar County,Croatia
437,13.9586273,44.828458,Ližnjan,Istria County,Croatia
438,15.7097105,45.8018625,Grad Samobor,Zagreb County,Croatia
450,15.4477635,43.9377147,Grad Biograd na Moru,Zadar County,Croatia
442,16.3646048,43.5561377,Grad Kaštela,21215,Croatia
443,16.6520192,43.2605186,Općina Bol,21420,Croatia
441,16.4418127,43.1723573,Grad Hvar,21450,Croatia
436,14.442208,45.3267976,Grad Rijeka,Primorje-Gorski Kotar County,Croatia
457,-18.001635643741167,27.68504425,El Pinar de El Hierro,Canary Islands,Spain
456,-17.841202563392855,28.5071431,Fuencaliente de la Palma,Canary Islands,Spain
439,13.8455311,44.8702281,Grad Pula,Istria County,Croatia
501,15.6415407,43.7987234,Tisno,Šibenik-Knin County,Croatia
503,15.4097223,43.9670815,Turanj,Zadar County,Croatia
512,-13.8104447,28.9199232,Las Breñas,Canary Islands,Spain
509,16.2272015,43.5179953,Seget Donji,Općina Seget,Croatia
506,71.46636599643543,51.115320749999995,Astana,Astana,Kazakhstan
5441,134.3321405,35.5759945,Iwami,Iwami County,Japan
1675,29.1153234,36.6221019,Fethiye,Aegean Region,Turkey
5442,136.1945582,35.833286,Minamiechizen,Chubu Region,Japan
592,149.0431454,-35.2274338,District of Belconnen,2615,Australia
593,149.1012676,-35.2975906,Canberra,District of Canberra Central,Australia
589,14.4464691,45.07959,Brzac,Primorje-Gorski Kotar County,Croatia
685,51.3896004,35.6892523,Tehran,بخش مرکزی شهرستان تهران,Iran
5443,140.5977945,43.2986409,Shakotan,Shiribeshi Subprefecture,Japan
646,-8.4654674,51.897077,Cork,Munster,Ireland
644,-7.9794599,52.865196,,The Municipal District of Birr,Ireland
693,-7.7354381,54.9517933,Letterkenny,County Donegal,Ireland
645,-6.2605593,53.3493795,Dublin,Leinster,Ireland
5444,129.081617,32.956429,Shinkami Gotou,Minami-Matsuura County,Japan
725,-16.36842449999159,28.4325417,El Rosario,Canary Islands,Spain
723,18.6266432,42.4425312,Baošići,Herceg Novi Municipality,Montenegro
715,-16.6809103,28.0996248,Arona,Canary Islands,Spain
741,167.16578476651785,-20.9328607,Lifou,New Caledonia,France
758,-15.4166761,27.9984538,Telde,Canary Islands,Spain
716,-17.9326028,28.642858,Tazacorte,Canary Islands,Spain
784,-8.941924,37.0078288,Sagres,Faro,Portugal
775,-28.3201553,38.5134299,São Roque do Pico,Azores,Portugal
782,-27.156264396780458,38.739237599999996,Praia da Vitória,Azores,Portugal
797,-28.2522218,38.3944509,Lajes do Pico,Azores,Portugal
790,-8.1022591,37.0712719,Quarteira,Faro,Portugal
793,-27.241963696252256,38.66205585,Angra (São Pedro),Azores,Portugal
806,-25.4335352,37.7171624,Vila Franca do Campo,Azores,Portugal
776,-8.523255293554344,41.8803257,Viana do Castelo,Viana do Castelo,Portugal
805,-7.4155628,37.1946052,Vila Real de Santo António,Faro,Portugal
773,-25.672678266146384,37.74757445,Ponta Delgada,Azores,Portugal
781,-9.24421762988666,38.726139849999996,Carnaxide e Queijas,Lisbon,Portugal
769,-9.1365919,38.7077507,Lisbon,Lisbon,Portugal
772,-8.2526339,37.088241,Albufeira,Faro,Portugal
788,-8.6107884,41.1494512,Porto,Porto,Portugal
809,-8.74187057134668,37.15311785,Lagos,Faro,Portugal
780,-9.1576301,38.6831302,Almada,Setúbal,Portugal
791,-9.0701572,39.6029108,Nazaré,Leiria,Portugal
832,165.3342587,-20.9369364,Poindimié,New Caledonia,France
783,-8.6821998,41.1806814,Matosinhos,Porto,Portugal
796,-7.6499121,37.1262493,Tavira,Faro,Portugal
823,127.1262092,37.4201556,Seongnam-si,13437,South Korea
787,-9.0996273,38.4436932,Sesimbra,Setúbal,Portugal
800,-27.223109550409497,38.6648376,Angra (Santa Luzia),Azores,Portugal
801,-8.9935314,38.6523995,Moita,Setúbal,Portugal
802,-9.1160023,38.6297097,Amora,Setúbal,Portugal
770,-8.363255,37.1036672,Armação de Pêra,Faro,Portugal
771,-9.3812853,39.3566221,Peniche,Leiria,Portugal
804,-28.630109,38.5368032,Horta,Azores,Portugal
813,-25.0703777,16.83124,Santo André,São Vicente,Cape Verde
811,-23.5095095,14.9162811,Praia,Praia,Cape Verde
799,-28.2052961,38.6797531,Velas,Azores,Portugal
814,-25.2004042229527,17.0174637,Porto Novo,Porto Novo,Cape Verde
786,-8.5368426,37.1375808,Portimão,Faro,Portugal
792,-16.7659069,32.722875,Machico,Madeira,Portugal
810,-24.0083947,16.0000552,,Unknown region,Cape Verde
795,-16.3336622,33.0593059,Vila Baleira,Madeira,Portugal
778,-16.9086783,32.6496497,Funchal,Madeira,Portugal
779,-9.4204495,38.6968919,Cascais,Lisbon,Portugal
765,11.9670171,57.7072326,Gothenburg,Västra Götaland County,Sweden
807,-28.5243488,38.5363166,Madalena,Azores,Portugal
850,12.4802946,43.9699026,Serravalle,47899,San Marino
853,25.957973495516235,43.8350657,Ruse,Ruse,Bulgaria
5555,19.5180992,42.9868853,,Mojkovac Municipality,Montenegro
1697,-71.3187697,-31.7613365,,Coquimbo Region,Chile
5556,36.941628,31.1667049,,Maan,Jordan
970,13.3888599,52.5170365,Berlin,10117,Germany
1698,-85.2936911,12.6090157,,Boaco,Nicaragua
967,10.5055475,55.1312253,Stenstrup,Svendborg Municipality,Denmark
974,10.000654,53.550341,Hamburg,20095,Germany
1086,16.3725042,48.2083537,Vienna,1010,Austria
1096,11.3927685,47.2654296,Innsbruck,6020,Austria
1091,14.030993,48.1522388,Thalheim bei Wels,Bezirk Wels-Land,Austria
1090,14.22972181544776,48.41032295,Eidenberg,Bezirk Urfahr-Umgebung,Austria
1092,13.8162737,48.4009681,Willing,Bezirk Grieskirchen,Austria
1093,13.8003048,47.9185855,Gmunden,Upper Austria,Austria
1190,12.8296734,55.8698007,Landskrona kommun,Skåne County,Sweden
5557,104.8144914,12.5433216,,Kampong Thom,Cambodia
1150,14.4595231,48.1387196,Kronstorfberg,Bezirk Linz-Land,Austria
1151,13.561891,48.1556913,Eberschwang,Bezirk Ried im Innkreis,Austria
1180,6.555073940277875,62.48023635,Ålesund,Møre og Romsdal,Norway
1177,24.4406694,60.1227857,Kirkkonummi,Mainland Finland,Finland
1194,25.7495727,62.2417066,Jyväskylä,Mainland Finland,Finland
1167,28.9831642,41.0637891,Şişli,Marmara Region,Turkey
1185,18.0710935,59.3251172,Stockholm,Stockholm County,Sweden
1170,26.7038517,60.8680928,Kouvola,Mainland Finland,Finland
1171,27.6781839,62.8924601,Kuopio,Mainland Finland,Finland
1184,5.3259192,60.3943055,Bergen,Vestland,Norway
1173,21.7968951,61.4865542,Pori,Mainland Finland,Finland
1176,25.4716809,65.0118734,Oulu,Mainland Finland,Finland
1182,10.659657776223916,59.414667449999996,Moss,Viken,Norway
1175,25.6613764,60.9826014,Lahti,Mainland Finland,Finland
1181,5.082761213563481,59.46824785,Haugesund,Rogaland,Norway
1189,12.703706,56.0442098,Helsingborg,Skåne County,Sweden
1186,18.297982,57.6379361,Visby,Gotland County,Sweden
1187,21.1796961,64.6689526,Örviken,Västerbotten County,Sweden
1172,23.7603118,61.4980214,Tampere,Mainland Finland,Finland
1191,15.6323059,60.6070068,Falun,Dalarna County,Sweden
1193,12.8574827,56.6739826,Halmstad,Halland County,Sweden
5558,144.2489081,-5.6816069,,Western Highlands,Papua New Guinea
1197,5.7318101,58.9699675,Stavanger,Rogaland,Norway
1201,17.8285472,59.4204736,Järfälla kommun,Stockholm County,Sweden
1202,13.8201171,55.4295203,Ystad,Skåne County,Sweden
1204,13.083333,55.666667,Lomma,Skåne County,Sweden
1205,18.166667,64.6,Lycksele,Västerbotten County,Sweden
1206,11.2658595,58.6725359,Tanumstrand,Västra Götaland County,Sweden
1198,8.7876653,61.1529386,,Innlandet,Norway
1200,14.7330679,66.2826146,Jordbrua,Nordland,Norway
1212,14.5208584,59.6749712,,Örebro County,Sweden
1210,11.2261188,58.3536447,Smögen,Västra Götaland County,Sweden
1211,14.333333,60.416667,Vansbro,Dalarna County,Sweden
1196,18.9558585,69.6516345,Tromsø,Troms og Finnmark,Norway
1208,14.8094385,56.8787183,Växjö,Kronoberg County,Sweden
1595,-69.0646512,12.2168334,Sint Willibrordus,Unknown region,Curacao
1550,13.5957333,45.2271961,Grad Poreč,Istria County,Croatia
1551,28.5830306,43.8150793,Mangalia,Constanța,Romania
5559,80.7137847,7.5554942,,Central Province,Sri Lanka
3360,14.7195763,44.9924852,Draga Bašćanska,Primorje-Gorski Kotar County,Croatia
1549,13.8698215,44.9328531,Galižana,Istria County,Croatia
5560,12.458306,43.9458623,,47893,San Marino
1580,103.8194992,1.357107,Singapore,Central,Singapore
1563,55.4704516,-4.6677028,La Misère,Unknown region,Seychelles
1054,15.5794883,49.607079,Havlíčkův Brod,Kraj Vysočina,Czechia
1598,106.8270488,-6.175247,Special Capital Region of Jakarta,Java,Indonesia
1603,-15.7229909,27.8838269,Mogán,Canary Islands,Spain
1639,6.3518205,49.4885953,Remerschen,Canton Remich,Luxembourg
1646,5.8837911,49.8993724,Insenborn,Canton Wiltz,Luxembourg
1681,14.2147221,50.7824196,Děčín,Ústecký kraj,Czechia
1594,-68.9370850600204,12.110006949999999,Willemstad,0000 NA,Curacao
1692,57.5703566,-20.2759451,,Moka,Mauritius
281,-17.1110077,28.0910382,San Sebastián de la Gomera,Canary Islands,Spain
562,-16.5766728,28.1221408,Granadilla de Abona,Canary Islands,Spain
328,19.14609412691246,47.48138955,Budapest,Central Hungary,Hungary
465,166.442419,-22.2745264,Noumea,New Caledonia,France
273,-15.4349015,28.1288694,Las Palmas de Gran Canaria,Canary Islands,Spain
350,24.7453688,59.4372155,Tallinn,Harju maakond,Estonia
373,123.9488177,10.3126722,Lapu-Lapu,Central Visayas,Philippines
379,120.9799964,14.5906346,Manila,Metro Manila,Philippines
374,123.9020773,10.2931062,Cebu City,Central Visayas,Philippines
1673,15.6575209,45.3658443,,Karlovac County,Croatia
717,-5.6899182,42.1791551,Antigua,Castile and León,Spain
1602,34.9249653,38.9597594,,Central Anatolia Region,Turkey
669,73.5107387,4.1779879,Malé,20116,Maldives
714,-16.6167914,28.0992051,San Miguel de Abona,Canary Islands,Spain
666,-6.0651186,53.3858337,Howth,Leinster,Ireland
1612,78.6677428,22.3511148,,Madhya Pradesh,India
1209,18.722719424506295,63.291386700000004,Örnsköldsvik District,Västernorrland County,Sweden
1581,19.0954528,42.0979745,Bar,Bar Municipality,Montenegro
1582,27.208264534658166,42.444553,Burgas,Burgas,Bulgaria
1613,-61.4830315,12.471685,L'Esterre,Carriacou and Petite Martinique,Grenada
1600,-64.5661642,18.4024395,,Tortola,British Virgin Islands
757,17.6346815,47.687609,Gyor,Western Transdanubia,Hungary
1601,14.1236014,45.0913954,Grad Labin,Istria County,Croatia
760,15.8941361,43.7343845,Grad Šibenik,Šibenik-Knin County,Croatia
1649,129.0752365,35.1799528,Busan,47545,South Korea
1645,5.8883753,49.902328,Bonnal,Canton Wiltz,Luxembourg
1652,-17.1666328,32.8669649,Porto Moniz,Madeira,Portugal
1635,128.6818586,35.227956,Changwon-si,51444,South Korea
1669,-80.0669035,19.6700153,Head of Bay,Sister Islands,Cayman Islands
5561,19.9999619,41.000028,,Central Albania,Albania
1670,103.8194992,1.357107,,Central,Singapore
5562,-80.8328748,23.0131338,,Matanzas,Cuba
375,118.7350414,9.7376025,Puerto Princesa,Mimaropa,Philippines
187,18.2082717,42.6236872,Mlini,Dubrovnik-Neretva County,Croatia
812,-22.9050314,16.5986926,Santa Maria,Sal,Cape Verde
3211,10.3333283,55.670249,,Unknown region,Denmark
5453,33.45959860374677,44.5655503,Sevastopol,99001,Ukraine
722,18.8419505,42.2885656,Budva,Budva Municipality,Montenegro
803,-8.7792538,41.5315251,Esposende,Braga,Portugal
5563,24.7537645,56.8406494,,Ogres novads,Latvia
798,-25.10264949987561,36.97262155,Vila do Porto,Azores,Portugal
777,-9.314443310006252,38.69325455,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Lisbon,Portugal
789,-25.5194914,37.8225227,Ribeira Grande,Azores,Portugal
808,-8.4294632,40.2111931,Coimbra,Coimbra,Portugal
816,6.7313031,0.3389242,São Tomé,Água Grande,São Tomé and Príncipe
3365,3.0283195,41.7838827,Sant Feliu de Guíxols,Girona,Spain
794,-16.8409696,32.65238,Caniço,Madeira,Portugal
785,-16.7912062,32.6874768,Santa Cruz,Madeira,Portugal
5564,2.9999825,28.0000272,,In Salah,Algeria
854,23.3217359,42.6977028,Sofia,Sofia-City,Bulgaria
1203,16.3662382,56.6628826,Kalmar,Kalmar County,Sweden
3366,27.067106,40.417786,Kemer,Marmara Region,Turkey
1051,16.6113382,49.1922443,Brno,Jihomoravský kraj,Czechia
1207,14.165719,57.7825634,Jönköping,Jönköping County,Sweden
1199,10.30813448748398,63.18143325,Melhus,Trøndelag,Norway
1183,10.9361604,59.2133614,Fredrikstad,Viken,Norway
1192,16.5051474,59.3717379,Eskilstuna,Södermanland County,Sweden
1179,24.9427473,60.1674881,Helsinki,Mainland Finland,Finland
1188,13.1929449,55.7029296,Lund,Skåne County,Sweden
1174,22.2670522,60.4517531,Turku,Mainland Finland,Finland
1094,13.5722764,47.9020955,Weyregg am Attersee,Bezirk Vöcklabruck,Austria
1680,-22.8884999,16.1280304,Rabil,Boa Vista,Cape Verde
1195,10.3952118,63.4304475,Trondheim,Trøndelag,Norway
3372,7.02255,0.9713095,,Unknown region,São Tomé and Príncipe
3383,3.2088349,41.9541918,Begur,Girona,Spain
3413,28.6389327,44.0829457,Stațiunea Zoologică Marină Agigea,Constanța,Romania
3409,33.1956124,35.3431715,Karavas,Girne (Kyrenia) District,Northern Cyprus
3381,18.609196956229376,42.3972366,Luštica,Herceg Novi Municipality,Montenegro
3399,40.2298991,37.9200463,Yenişehir,Southeastern Anatolia Region,Turkey
3406,35.9799375,36.0851597,Samandağ,Mediterranean Region,Turkey
3373,6.7122719,0.3820753,Praia Gamboa,Água Grande,São Tomé and Príncipe
3407,28.746563548821015,37.4369333,Kale,Aegean Region,Turkey
3382,-16.7241893,28.1219416,Adeje,Canary Islands,Spain
3408,139.5106759,35.7041083,Koganei,184-0004,Japan
3417,140.6464527,35.7204126,Asahi,289-2521,Japan
1552,28.621515355297706,44.172889600000005,Constanța,Constanța,Romania
3414,28.5723649,43.7524566,Vama Veche,Constanța,Romania
774,-8.6058415,41.1300103,Vila Nova de Gaia,Porto,Portugal
3357,30.7029585,36.8864752,Antalya,Mediterranean Region,Turkey
3397,29.1187843,36.4819843,Faralya,Aegean Region,Turkey
1753,25.5108223,64.91245,Kempele,Mainland Finland,Finland
1742,2.7932391,41.6756178,Blanes,Girona,Spain
1738,126.363998,34.4887966,Wonpo-ri,Jindo-gun,South Korea
1748,-64.5510129,18.4497712,Little Mountain,Other British Virgin Islands,British Virgin Islands
1755,-71.5527809,21.721746,,East Caicos,Turks and Caicos Islands
1749,-17.9151468,27.809685,Valverde,Canary Islands,Spain
1743,2.8392392,41.6973503,Lloret de Mar,Girona,Spain
1754,20.3196068,46.4171344,Hódmezővásárhely,South Great Plain,Hungary
1758,127.4885107,37.6874224,Seonchon-ri,Gapyeong-gun,South Korea
1719,2.1632838,42.3495722,Queralbs,Girona,Spain
1757,-100.445882,39.7837304,,Kansas,United States
1740,-4.8379791,39.3260685,,Extremadura,Spain
1213,11.2638099,58.5597964,Hamburgsund,Västra Götaland County,Sweden
1711,34.9144977,-19.302233,,Sofala Province,Mozambique
1817,-61.4750305,12.4502397,Belmont,Carriacou and Petite Martinique,Grenada
1816,-61.447983997976394,12.50176755,Bogles,Carriacou and Petite Martinique,Grenada
1800,105.674413,-10.4213344,Flying Fish Cove,Shire of Christmas Island,Australia
1784,42.3528328,25.6242618,,Al-Qassim Province,Saudi Arabia
1799,134.755,-24.7761086,,Macdonnell Region,Australia
1788,139.150229,35.263676,Odawara,250-8555,Japan
1766,-70.0356845,12.5268736,Oranjestad,Oranjestad (city),Netherlands
1809,138.9467078,34.9764551,Izu,Chubu Region,Japan
1795,-64.6232227,18.4257128,Road Town,Tortola,British Virgin Islands
1814,-61.6353812,12.1766094,Hermitage,Saint Patrick,Grenada
1815,-61.6904045,12.1360374,,Saint John,Grenada
1764,-13.6529153,28.9543147,Tías,Canary Islands,Spain
1821,-79.7549044,19.7378526,East End,Sister Islands,Cayman Islands
1826,-8.22617471804401,37.095165949999995,Albufeira e Olhos de Água,Faro,Portugal
1843,-16.7676315,28.1132178,El Puertito,Canary Islands,Spain
1855,126.3416185,34.4949232,Osan-ri,Jindo-gun,South Korea
1853,127.6961188,36.638392,,28063,South Korea
1845,-77.3383438,25.0782266,Nassau,Unknown region,Bahamas
1852,126.515299,33.2572971,Seogwipo-si,63572,South Korea
1854,129.44059,36.72702,Pyeonghae-eup,Uljin-gun,South Korea
1822,-2.5822348,49.4566233,,Guernsey,Guernsey
1839,-102.0077097,23.6585116,,Zacatecas,Mexico
1856,128.67149,38.0793,Susan-ri,Yangyang-gun,South Korea
1847,-169.919199,-19.0534159,Alofi,Unknown region,Niue
1830,18.4337153,59.3949482,Oskar-Fredriksborg,Stockholm County,Sweden
1858,121.500289,22.6383135,Baisha,Green Island,Taiwan
1882,-76.17990486867475,23.9685,Exuma,Unknown region,Bahamas
1875,18.6816526,63.2658665,Sund,Västernorrland County,Sweden
1859,14.433933,57.9970873,Röttle,Jönköping County,Sweden
1833,17.6142916,49.4097025,Lipová,Central Moravia,Czechia
1873,-78.01819757890183,26.68442465,East Grand Bahama,Unknown region,Bahamas
1884,126.8631275,37.4810539,Gwangmyeong,14215,South Korea
1945,-74.93268294731843,23.8263065,Rum Cay,Unknown region,Bahamas
1936,-17.9151945,28.6592222,Los Llanos de Aridane,Canary Islands,Spain
1932,132.7262671,32.9390595,Sukumo,788-0013,Japan
1939,102.2656823,4.5693754,,Pahang,Malaysia
1926,120.9820179,23.9739374,,Nantou County,Taiwan
1900,120.714193,22.0739455,Checheng,Pingtung County,Taiwan
1916,-69.961098,12.4643623,Pos Chikito,Unknown region,Aruba
1892,139.1207299,35.1667838,Yugawara,Ashigarashimo County,Japan
1919,-27.1031772,38.7669312,Lajes,Azores,Portugal
1938,127.865372,26.493888,Onna,Kunigami,Japan
1930,3.1278785,41.8495354,Palamós,Girona,Spain
1920,-27.0612244,38.681636,Porto Martins,Azores,Portugal
1921,-27.085069030282323,38.7277934,Praia da Vitória (Santa Cruz),Azores,Portugal
1946,-81.37736012600702,19.29730085,Propose Queens Jubilee City Limit (Study Area),KY1-9000,Cayman Islands
1937,127.768221,26.312545,Chatan,Nakagami,Japan
1929,-81.3895724,19.3720286,West Bay,KY1-1401,Cayman Islands
1934,121.4656619,25.011997,New Taipei,22041,Taiwan
1898,138.3683995,38.0182578,Sado,Chubu Region,Japan
1922,-27.2195578,38.6593167,Angra do Heroísmo,Azores,Portugal
1887,121.744652,25.1317232,Keelung,202201,Taiwan
1909,14.7312832,44.8299167,Lopar,Primorje-Gorski Kotar County,Croatia
1896,28.2742661,36.8522547,Marmaris,Aegean Region,Turkey
1968,12.8619375,56.2429224,Ängelholms kommun,Skåne County,Sweden
1997,15.9732187,48.857214,Mašovice,Jihomoravský kraj,Czechia
1961,120.7446924,22.0026559,Hengchun,Pingtung County,Taiwan
2008,17.8660811,58.7443252,Landsort,Stockholm County,Sweden
1980,13.7652213,47.9016069,Altmünster,Bezirk Gmunden,Austria
1956,-76.4848097,25.3509316,Alice Town,Unknown region,Bahamas
2004,-16.9763096,32.6483323,Câmara de Lobos,Madeira,Portugal
2005,-17.104073,32.681067,Ponta do Sol,Madeira,Portugal
1992,-79.2979085,25.7160528,Buccaneer,Bimini,Bahamas
1970,-17.790381063308747,28.630490299999998,Breña Baja,Canary Islands,Spain
2000,15.322074515121667,43.805438,Kornati,Šibenik-Knin County,Croatia
1948,-78.0000547,24.7736546,,Unknown region,Bahamas
2006,-8.1353519,39.6621648,,Castelo Branco,Portugal
1988,-72.9088133,4.099917,,Meta,Colombia
2035,-0.9841152,37.6019353,Cartagena,Campo de Cartagena y Mar Menor,Spain
2044,1.8883335,46.603354,,Centre-Val de Loire,France
2061,-169.914426,-19.0024502,Makefu,Unknown region,Niue
2017,167.46858266389722,-22.60509145,Isle of Pines,New Caledonia,France
2056,33.9260372,36.3778166,Silifke,Mediterranean Region,Turkey
2052,-74.49001670000001,24.032,San Salvador,Unknown region,Bahamas
2125,14.8513392,44.2258255,Brgulje,Zadar County,Croatia
2111,-59.6423782,13.2500531,Speightstown,Saint Peter,Barbados
2085,55.4345526,-4.583654,Glacis,Unknown region,Seychelles
2076,13.5361361,47.7998147,Weißenbach am Attersee,Bezirk Vöcklabruck,Austria
2130,-77.72610063734791,25.5905,Berry Islands,Unknown region,Bahamas
2113,-59.5250305,13.1500331,,Saint George,Barbados
2124,14.8519492,44.1418034,Veli Rat,Zadar County,Croatia
2122,-59.637289,13.1856145,Holetown,Saint James,Barbados
2108,122.7312101,12.7503486,,Unknown region,Philippines
2117,-59.6248035,13.3200717,Greenidge,Saint Lucy,Barbados
2084,55.4348924,-4.5757792,Vista do Mar,Unknown region,Seychelles
